Using TensorFlow backend.
2018-02-01 18:25:19.097888: I C:\tf_jenkins\home\workspace\rel-win\M\windows\PY\36\tensorflow\core\platform\cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX
Train on 50000 samples, validate on 10000 samples
Epoch 1/50

19584/50000 [==========>...................] - ETA: 5s - loss: 0.5922
19904/50000 [==========>...................] - ETA: 5s - loss: 0.5922
20224/50000 [===========>..................] - ETA: 5s - loss: 0.5921
20544/50000 [===========>..................] - ETA: 5s - loss: 0.5921
20864/50000 [===========>..................] - ETA: 5s - loss: 0.5920
21184/50000 [===========>..................] - ETA: 5s - loss: 0.5920
21504/50000 [===========>..................] - ETA: 4s - loss: 0.5921
21824/50000 [============>.................] - ETA: 4s - loss: 0.5921
22144/50000 [============>.................] - ETA: 4s - loss: 0.5920
22464/50000 [============>.................] - ETA: 4s - loss: 0.5920
22784/50000 [============>.................] - ETA: 4s - loss: 0.5919
23104/50000 [============>.................] - ETA: 4s - loss: 0.5918
23424/50000 [=============>................] - ETA: 4s - loss: 0.5918
23744/50000 [=============>................] - ETA: 4s - loss: 0.5917
24064/50000 [=============>................] - ETA: 4s - loss: 0.5918
24384/50000 [=============>................] - ETA: 4s - loss: 0.5917
24704/50000 [=============>................] - ETA: 4s - loss: 0.5917
25024/50000 [==============>...............] - ETA: 4s - loss: 0.5918
25344/50000 [==============>...............] - ETA: 4s - loss: 0.5920
25664/50000 [==============>...............] - ETA: 4s - loss: 0.5920
25984/50000 [==============>...............] - ETA: 4s - loss: 0.5920
26304/50000 [==============>...............] - ETA: 4s - loss: 0.5920
26624/50000 [==============>...............] - ETA: 4s - loss: 0.5920
26944/50000 [===============>..............] - ETA: 4s - loss: 0.5919
27264/50000 [===============>..............] - ETA: 3s - loss: 0.5918
27584/50000 [===============>..............] - ETA: 3s - loss: 0.5917
27904/50000 [===============>..............] - ETA: 3s - loss: 0.5917
28224/50000 [===============>..............] - ETA: 3s - loss: 0.5917
28544/50000 [================>.............] - ETA: 3s - loss: 0.5916
28864/50000 [================>.............] - ETA: 3s - loss: 0.5917
29184/50000 [================>.............] - ETA: 3s - loss: 0.5917
29504/50000 [================>.............] - ETA: 3s - loss: 0.5917
29824/50000 [================>.............] - ETA: 3s - loss: 0.5916
30144/50000 [=================>............] - ETA: 3s - loss: 0.5917
30464/50000 [=================>............] - ETA: 3s - loss: 0.5917
30784/50000 [=================>............] - ETA: 3s - loss: 0.5917
31104/50000 [=================>............] - ETA: 3s - loss: 0.5917
31424/50000 [=================>............] - ETA: 3s - loss: 0.5918
31744/50000 [==================>...........] - ETA: 3s - loss: 0.5918
32064/50000 [==================>...........] - ETA: 3s - loss: 0.5918
32384/50000 [==================>...........] - ETA: 3s - loss: 0.5918
32704/50000 [==================>...........] - ETA: 3s - loss: 0.5919
33024/50000 [==================>...........] - ETA: 2s - loss: 0.5919
33344/50000 [===================>..........] - ETA: 2s - loss: 0.5920
33664/50000 [===================>..........] - ETA: 2s - loss: 0.5920
33984/50000 [===================>..........] - ETA: 2s - loss: 0.5921
34304/50000 [===================>..........] - ETA: 2s - loss: 0.5921
34624/50000 [===================>..........] - ETA: 2s - loss: 0.5921
34944/50000 [===================>..........] - ETA: 2s - loss: 0.5922
35264/50000 [====================>.........] - ETA: 2s - loss: 0.5922
35584/50000 [====================>.........] - ETA: 2s - loss: 0.5921
35904/50000 [====================>.........] - ETA: 2s - loss: 0.5921
36224/50000 [====================>.........] - ETA: 2s - loss: 0.5921
36544/50000 [====================>.........] - ETA: 2s - loss: 0.5921
36864/50000 [=====================>........] - ETA: 2s - loss: 0.5921
37184/50000 [=====================>........] - ETA: 2s - loss: 0.5921
37504/50000 [=====================>........] - ETA: 2s - loss: 0.5921
37824/50000 [=====================>........] - ETA: 2s - loss: 0.5920
38144/50000 [=====================>........] - ETA: 2s - loss: 0.5920
38464/50000 [======================>.......] - ETA: 2s - loss: 0.5920
38784/50000 [======================>.......] - ETA: 1s - loss: 0.5920
39104/50000 [======================>.......] - ETA: 1s - loss: 0.5920
39424/50000 [======================>.......] - ETA: 1s - loss: 0.5919
39744/50000 [======================>.......] - ETA: 1s - loss: 0.5919
40064/50000 [=======================>......] - ETA: 1s - loss: 0.5919
40384/50000 [=======================>......] - ETA: 1s - loss: 0.5919
40704/50000 [=======================>......] - ETA: 1s - loss: 0.5919
41024/50000 [=======================>......] - ETA: 1s - loss: 0.5918
41344/50000 [=======================>......] - ETA: 1s - loss: 0.5918
41664/50000 [=======================>......] - ETA: 1s - loss: 0.5919
41984/50000 [========================>.....] - ETA: 1s - loss: 0.5919
42304/50000 [========================>.....] - ETA: 1s - loss: 0.5918
42624/50000 [========================>.....] - ETA: 1s - loss: 0.5918
42944/50000 [========================>.....] - ETA: 1s - loss: 0.5918
43264/50000 [========================>.....] - ETA: 1s - loss: 0.5918
43584/50000 [=========================>....] - ETA: 1s - loss: 0.5918
43904/50000 [=========================>....] - ETA: 1s - loss: 0.5919
44224/50000 [=========================>....] - ETA: 1s - loss: 0.5919
44544/50000 [=========================>....] - ETA: 0s - loss: 0.5919
44864/50000 [=========================>....] - ETA: 0s - loss: 0.5919
45184/50000 [==========================>...] - ETA: 0s - loss: 0.5919
45504/50000 [==========================>...] - ETA: 0s - loss: 0.5919
45824/50000 [==========================>...] - ETA: 0s - loss: 0.5919
46144/50000 [==========================>...] - ETA: 0s - loss: 0.5919
46464/50000 [==========================>...] - ETA: 0s - loss: 0.5919
46784/50000 [===========================>..] - ETA: 0s - loss: 0.5918
47104/50000 [===========================>..] - ETA: 0s - loss: 0.5918
47424/50000 [===========================>..] - ETA: 0s - loss: 0.5919
47744/50000 [===========================>..] - ETA: 0s - loss: 0.5919
48064/50000 [===========================>..] - ETA: 0s - loss: 0.5920
48384/50000 [============================>.] - ETA: 0s - loss: 0.5920
48704/50000 [============================>.] - ETA: 0s - loss: 0.5919
49024/50000 [============================>.] - ETA: 0s - loss: 0.5920
49344/50000 [============================>.] - ETA: 0s - loss: 0.5920
49664/50000 [============================>.] - ETA: 0s - loss: 0.5919
49984/50000 [============================>.] - ETA: 0s - loss: 0.5919
50000/50000 [==============================] - 9s 188us/step - loss: 0.5919 - val_loss: 0.5932
Epoch 43/50

   64/50000 [..............................] - ETA: 11s - loss: 0.5959
  384/50000 [..............................] - ETA: 9s - loss: 0.5922
  704/50000 [..............................] - ETA: 8s - loss: 0.5926
 1024/50000 [..............................] - ETA: 8s - loss: 0.5910
 1344/50000 [..............................] - ETA: 8s - loss: 0.5888
 1664/50000 [..............................] - ETA: 8s - loss: 0.5880
 1984/50000 [>.............................] - ETA: 8s - loss: 0.5889
 2304/50000 [>.............................] - ETA: 8s - loss: 0.5890
 2624/50000 [>.............................] - ETA: 8s - loss: 0.5892
 2944/50000 [>.............................] - ETA: 8s - loss: 0.5893
 3264/50000 [>.............................] - ETA: 8s - loss: 0.5890
 3584/50000 [=>............................] - ETA: 8s - loss: 0.5888
 3904/50000 [=>............................] - ETA: 8s - loss: 0.5892
 4224/50000 [=>............................] - ETA: 8s - loss: 0.5889
 4544/50000 [=>............................] - ETA: 8s - loss: 0.5895
 4864/50000 [=>............................] - ETA: 7s - loss: 0.5899
 5184/50000 [==>...........................] - ETA: 7s - loss: 0.5901
 5504/50000 [==>...........................] - ETA: 7s - loss: 0.5903
 5824/50000 [==>...........................] - ETA: 7s - loss: 0.5909
 6144/50000 [==>...........................] - ETA: 7s - loss: 0.5910
 6464/50000 [==>...........................] - ETA: 7s - loss: 0.5911
 6784/50000 [===>..........................] - ETA: 7s - loss: 0.5915
 7104/50000 [===>..........................] - ETA: 7s - loss: 0.5913
 7424/50000 [===>..........................] - ETA: 7s - loss: 0.5917
 7744/50000 [===>..........................] - ETA: 7s - loss: 0.5917
 8064/50000 [===>..........................] - ETA: 7s - loss: 0.5918
 8384/50000 [====>.........................] - ETA: 7s - loss: 0.5919
 8704/50000 [====>.........................] - ETA: 7s - loss: 0.5919
 9024/50000 [====>.........................] - ETA: 7s - loss: 0.5919
 9344/50000 [====>.........................] - ETA: 7s - loss: 0.5919
 9664/50000 [====>.........................] - ETA: 7s - loss: 0.5919
 9984/50000 [====>.........................] - ETA: 7s - loss: 0.5920
10304/50000 [=====>........................] - ETA: 6s - loss: 0.5924
10624/50000 [=====>........................] - ETA: 6s - loss: 0.5923
10944/50000 [=====>........................] - ETA: 6s - loss: 0.5922
11264/50000 [=====>........................] - ETA: 6s - loss: 0.5922
11584/50000 [=====>........................] - ETA: 6s - loss: 0.5922
11904/50000 [======>.......................] - ETA: 6s - loss: 0.5921
12224/50000 [======>.......................] - ETA: 6s - loss: 0.5922
12544/50000 [======>.......................] - ETA: 6s - loss: 0.5922
12864/50000 [======>.......................] - ETA: 6s - loss: 0.5921
13184/50000 [======>.......................] - ETA: 6s - loss: 0.5921
13504/50000 [=======>......................] - ETA: 6s - loss: 0.5922
13824/50000 [=======>......................] - ETA: 6s - loss: 0.5923
14144/50000 [=======>......................] - ETA: 6s - loss: 0.5923
14464/50000 [=======>......................] - ETA: 6s - loss: 0.5923
14784/50000 [=======>......................] - ETA: 6s - loss: 0.5921
15104/50000 [========>.....................] - ETA: 6s - loss: 0.5923
15424/50000 [========>.....................] - ETA: 6s - loss: 0.5924
15744/50000 [========>.....................] - ETA: 6s - loss: 0.5924
16064/50000 [========>.....................] - ETA: 5s - loss: 0.5923
16384/50000 [========>.....................] - ETA: 5s - loss: 0.5923
16704/50000 [=========>....................] - ETA: 5s - loss: 0.5923
17024/50000 [=========>....................] - ETA: 5s - loss: 0.5922
17344/50000 [=========>....................] - ETA: 5s - loss: 0.5921
17664/50000 [=========>....................] - ETA: 5s - loss: 0.5922
17984/50000 [=========>....................] - ETA: 5s - loss: 0.5922
18304/50000 [=========>....................] - ETA: 5s - loss: 0.5922
18624/50000 [==========>...................] - ETA: 5s - loss: 0.5921
18944/50000 [==========>...................] - ETA: 5s - loss: 0.5920
19264/50000 [==========>...................] - ETA: 5s - loss: 0.5920
19584/50000 [==========>...................] - ETA: 5s - loss: 0.5921
19904/50000 [==========>...................] - ETA: 5s - loss: 0.5921
20224/50000 [===========>..................] - ETA: 5s - loss: 0.5921
20544/50000 [===========>..................] - ETA: 5s - loss: 0.5922
20864/50000 [===========>..................] - ETA: 5s - loss: 0.5920
21184/50000 [===========>..................] - ETA: 5s - loss: 0.5920
21504/50000 [===========>..................] - ETA: 4s - loss: 0.5919
21824/50000 [============>.................] - ETA: 4s - loss: 0.5918
22144/50000 [============>.................] - ETA: 4s - loss: 0.5919
22464/50000 [============>.................] - ETA: 4s - loss: 0.5919
22784/50000 [============>.................] - ETA: 4s - loss: 0.5919
23104/50000 [============>.................] - ETA: 4s - loss: 0.5918
23424/50000 [=============>................] - ETA: 4s - loss: 0.5917
23744/50000 [=============>................] - ETA: 4s - loss: 0.5917
24064/50000 [=============>................] - ETA: 4s - loss: 0.5916
24384/50000 [=============>................] - ETA: 4s - loss: 0.5914
24704/50000 [=============>................] - ETA: 4s - loss: 0.5915
25024/50000 [==============>...............] - ETA: 4s - loss: 0.5914
25344/50000 [==============>...............] - ETA: 4s - loss: 0.5913
25664/50000 [==============>...............] - ETA: 4s - loss: 0.5913
25984/50000 [==============>...............] - ETA: 4s - loss: 0.5912
26304/50000 [==============>...............] - ETA: 4s - loss: 0.5912
26624/50000 [==============>...............] - ETA: 4s - loss: 0.5913
26944/50000 [===============>..............] - ETA: 4s - loss: 0.5913
27264/50000 [===============>..............] - ETA: 3s - loss: 0.5913
27584/50000 [===============>..............] - ETA: 3s - loss: 0.5913
27904/50000 [===============>..............] - ETA: 3s - loss: 0.5913
28224/50000 [===============>..............] - ETA: 3s - loss: 0.5913
28544/50000 [================>.............] - ETA: 3s - loss: 0.5913
28864/50000 [================>.............] - ETA: 3s - loss: 0.5914
29184/50000 [================>.............] - ETA: 3s - loss: 0.5914
29504/50000 [================>.............] - ETA: 3s - loss: 0.5915
29824/50000 [================>.............] - ETA: 3s - loss: 0.5915
30144/50000 [=================>............] - ETA: 3s - loss: 0.5915
30464/50000 [=================>............] - ETA: 3s - loss: 0.5915
30784/50000 [=================>............] - ETA: 3s - loss: 0.5916
31104/50000 [=================>............] - ETA: 3s - loss: 0.5916
31424/50000 [=================>............] - ETA: 3s - loss: 0.5917
31744/50000 [==================>...........] - ETA: 3s - loss: 0.5916
32064/50000 [==================>...........] - ETA: 3s - loss: 0.5916
32384/50000 [==================>...........] - ETA: 3s - loss: 0.5915
32704/50000 [==================>...........] - ETA: 3s - loss: 0.5915
33024/50000 [==================>...........] - ETA: 2s - loss: 0.5915
33344/50000 [===================>..........] - ETA: 2s - loss: 0.5915
33664/50000 [===================>..........] - ETA: 2s - loss: 0.5914
33984/50000 [===================>..........] - ETA: 2s - loss: 0.5915
34304/50000 [===================>..........] - ETA: 2s - loss: 0.5916
34624/50000 [===================>..........] - ETA: 2s - loss: 0.5916
34944/50000 [===================>..........] - ETA: 2s - loss: 0.5917
35264/50000 [====================>.........] - ETA: 2s - loss: 0.5917
35584/50000 [====================>.........] - ETA: 2s - loss: 0.5917
35904/50000 [====================>.........] - ETA: 2s - loss: 0.5916
36224/50000 [====================>.........] - ETA: 2s - loss: 0.5917
36544/50000 [====================>.........] - ETA: 2s - loss: 0.5917
36864/50000 [=====================>........] - ETA: 2s - loss: 0.5917
37184/50000 [=====================>........] - ETA: 2s - loss: 0.5917
37504/50000 [=====================>........] - ETA: 2s - loss: 0.5917
37824/50000 [=====================>........] - ETA: 2s - loss: 0.5917
38144/50000 [=====================>........] - ETA: 2s - loss: 0.5918
38464/50000 [======================>.......] - ETA: 2s - loss: 0.5918
38784/50000 [======================>.......] - ETA: 1s - loss: 0.5918
39104/50000 [======================>.......] - ETA: 1s - loss: 0.5917
39424/50000 [======================>.......] - ETA: 1s - loss: 0.5917
39744/50000 [======================>.......] - ETA: 1s - loss: 0.5917
40064/50000 [=======================>......] - ETA: 1s - loss: 0.5917
40384/50000 [=======================>......] - ETA: 1s - loss: 0.5917
40704/50000 [=======================>......] - ETA: 1s - loss: 0.5918
41024/50000 [=======================>......] - ETA: 1s - loss: 0.5919
41344/50000 [=======================>......] - ETA: 1s - loss: 0.5919
41664/50000 [=======================>......] - ETA: 1s - loss: 0.5919
41984/50000 [========================>.....] - ETA: 1s - loss: 0.5919
42304/50000 [========================>.....] - ETA: 1s - loss: 0.5919
42624/50000 [========================>.....] - ETA: 1s - loss: 0.5918
42944/50000 [========================>.....] - ETA: 1s - loss: 0.5919
43264/50000 [========================>.....] - ETA: 1s - loss: 0.5919
43584/50000 [=========================>....] - ETA: 1s - loss: 0.5919
43904/50000 [=========================>....] - ETA: 1s - loss: 0.5919
44224/50000 [=========================>....] - ETA: 1s - loss: 0.5919
44544/50000 [=========================>....] - ETA: 0s - loss: 0.5919
44864/50000 [=========================>....] - ETA: 0s - loss: 0.5919
45184/50000 [==========================>...] - ETA: 0s - loss: 0.5919
45504/50000 [==========================>...] - ETA: 0s - loss: 0.5920
45824/50000 [==========================>...] - ETA: 0s - loss: 0.5920
46144/50000 [==========================>...] - ETA: 0s - loss: 0.5919
46464/50000 [==========================>...] - ETA: 0s - loss: 0.5919
46784/50000 [===========================>..] - ETA: 0s - loss: 0.5920
47104/50000 [===========================>..] - ETA: 0s - loss: 0.5920
47424/50000 [===========================>..] - ETA: 0s - loss: 0.5920
47744/50000 [===========================>..] - ETA: 0s - loss: 0.5920
48064/50000 [===========================>..] - ETA: 0s - loss: 0.5921
48384/50000 [============================>.] - ETA: 0s - loss: 0.5921
48704/50000 [============================>.] - ETA: 0s - loss: 0.5921
49024/50000 [============================>.] - ETA: 0s - loss: 0.5920
49344/50000 [============================>.] - ETA: 0s - loss: 0.5920
49664/50000 [============================>.] - ETA: 0s - loss: 0.5920
49984/50000 [============================>.] - ETA: 0s - loss: 0.5920
50000/50000 [==============================] - 9s 189us/step - loss: 0.5920 - val_loss: 0.5896
Epoch 44/50

   64/50000 [..............................] - ETA: 10s - loss: 0.5932
  384/50000 [..............................] - ETA: 9s - loss: 0.5906
  704/50000 [..............................] - ETA: 8s - loss: 0.5913
 1024/50000 [..............................] - ETA: 8s - loss: 0.5906
 1344/50000 [..............................] - ETA: 8s - loss: 0.5908
 1664/50000 [..............................] - ETA: 8s - loss: 0.5906
 1984/50000 [>.............................] - ETA: 8s - loss: 0.5917
 2304/50000 [>.............................] - ETA: 8s - loss: 0.5915
 2624/50000 [>.............................] - ETA: 8s - loss: 0.5923
 2944/50000 [>.............................] - ETA: 8s - loss: 0.5924
 3264/50000 [>.............................] - ETA: 8s - loss: 0.5919
 3584/50000 [=>............................] - ETA: 8s - loss: 0.5913
 3904/50000 [=>............................] - ETA: 8s - loss: 0.5917
 4224/50000 [=>............................] - ETA: 7s - loss: 0.5924
 4544/50000 [=>............................] - ETA: 7s - loss: 0.5928
 4864/50000 [=>............................] - ETA: 7s - loss: 0.5925
 5184/50000 [==>...........................] - ETA: 7s - loss: 0.5924
 5504/50000 [==>...........................] - ETA: 7s - loss: 0.5923
 5824/50000 [==>...........................] - ETA: 7s - loss: 0.5919
 6144/50000 [==>...........................] - ETA: 7s - loss: 0.5920
 6464/50000 [==>...........................] - ETA: 7s - loss: 0.5918
 6784/50000 [===>..........................] - ETA: 7s - loss: 0.5918
 7104/50000 [===>..........................] - ETA: 7s - loss: 0.5919
 7424/50000 [===>..........................] - ETA: 7s - loss: 0.5919
 7744/50000 [===>..........................] - ETA: 7s - loss: 0.5914
 8064/50000 [===>..........................] - ETA: 7s - loss: 0.5912
 8384/50000 [====>.........................] - ETA: 7s - loss: 0.5912
 8704/50000 [====>.........................] - ETA: 7s - loss: 0.5914
 9024/50000 [====>.........................] - ETA: 7s - loss: 0.5911
 9344/50000 [====>.........................] - ETA: 7s - loss: 0.5909
 9664/50000 [====>.........................] - ETA: 7s - loss: 0.5908
 9984/50000 [====>.........................] - ETA: 6s - loss: 0.5906
10304/50000 [=====>........................] - ETA: 6s - loss: 0.5905
10624/50000 [=====>........................] - ETA: 6s - loss: 0.5903
10944/50000 [=====>........................] - ETA: 6s - loss: 0.5905
11264/50000 [=====>........................] - ETA: 6s - loss: 0.5904
11584/50000 [=====>........................] - ETA: 6s - loss: 0.5905
11904/50000 [======>.......................] - ETA: 6s - loss: 0.5905
12224/50000 [======>.......................] - ETA: 6s - loss: 0.5905
12544/50000 [======>.......................] - ETA: 6s - loss: 0.5908
12864/50000 [======>.......................] - ETA: 6s - loss: 0.5909
13184/50000 [======>.......................] - ETA: 6s - loss: 0.5908
13504/50000 [=======>......................] - ETA: 6s - loss: 0.5910
13824/50000 [=======>......................] - ETA: 6s - loss: 0.5910
14144/50000 [=======>......................] - ETA: 6s - loss: 0.5910
14464/50000 [=======>......................] - ETA: 6s - loss: 0.5909
14784/50000 [=======>......................] - ETA: 6s - loss: 0.5908
15104/50000 [========>.....................] - ETA: 6s - loss: 0.5907
15424/50000 [========>.....................] - ETA: 6s - loss: 0.5907
15744/50000 [========>.....................] - ETA: 6s - loss: 0.5907
16064/50000 [========>.....................] - ETA: 5s - loss: 0.5906
16384/50000 [========>.....................] - ETA: 5s - loss: 0.5906
16704/50000 [=========>....................] - ETA: 5s - loss: 0.5905
17024/50000 [=========>....................] - ETA: 5s - loss: 0.5904
17344/50000 [=========>....................] - ETA: 5s - loss: 0.5903
17664/50000 [=========>....................] - ETA: 5s - loss: 0.5903
17984/50000 [=========>....................] - ETA: 5s - loss: 0.5903
18304/50000 [=========>....................] - ETA: 5s - loss: 0.5904
18624/50000 [==========>...................] - ETA: 5s - loss: 0.5903
18944/50000 [==========>...................] - ETA: 5s - loss: 0.5902
19264/50000 [==========>...................] - ETA: 5s - loss: 0.5901
19584/50000 [==========>...................] - ETA: 5s - loss: 0.5901
19904/50000 [==========>...................] - ETA: 5s - loss: 0.5901
20224/50000 [===========>..................] - ETA: 5s - loss: 0.5899
20544/50000 [===========>..................] - ETA: 5s - loss: 0.5899
20864/50000 [===========>..................] - ETA: 5s - loss: 0.5899
21184/50000 [===========>..................] - ETA: 5s - loss: 0.5899
21504/50000 [===========>..................] - ETA: 4s - loss: 0.5899
21824/50000 [============>.................] - ETA: 4s - loss: 0.5899
22144/50000 [============>.................] - ETA: 4s - loss: 0.5900
22464/50000 [============>.................] - ETA: 4s - loss: 0.5900
22784/50000 [============>.................] - ETA: 4s - loss: 0.5900
23104/50000 [============>.................] - ETA: 4s - loss: 0.5901
23424/50000 [=============>................] - ETA: 4s - loss: 0.5901
23744/50000 [=============>................] - ETA: 4s - loss: 0.5901
24064/50000 [=============>................] - ETA: 4s - loss: 0.5902
24384/50000 [=============>................] - ETA: 4s - loss: 0.5903
24704/50000 [=============>................] - ETA: 4s - loss: 0.5903
25024/50000 [==============>...............] - ETA: 4s - loss: 0.5904
25344/50000 [==============>...............] - ETA: 4s - loss: 0.5903
25664/50000 [==============>...............] - ETA: 4s - loss: 0.5904
25984/50000 [==============>...............] - ETA: 4s - loss: 0.5904
26304/50000 [==============>...............] - ETA: 4s - loss: 0.5904
26624/50000 [==============>...............] - ETA: 4s - loss: 0.5904
26944/50000 [===============>..............] - ETA: 4s - loss: 0.5903
27264/50000 [===============>..............] - ETA: 3s - loss: 0.5903
27584/50000 [===============>..............] - ETA: 3s - loss: 0.5903
27904/50000 [===============>..............] - ETA: 3s - loss: 0.5903
28224/50000 [===============>..............] - ETA: 3s - loss: 0.5903
28544/50000 [================>.............] - ETA: 3s - loss: 0.5903
28864/50000 [================>.............] - ETA: 3s - loss: 0.5904
29184/50000 [================>.............] - ETA: 3s - loss: 0.5904
29504/50000 [================>.............] - ETA: 3s - loss: 0.5904
29824/50000 [================>.............] - ETA: 3s - loss: 0.5904
30144/50000 [=================>............] - ETA: 3s - loss: 0.5904
30464/50000 [=================>............] - ETA: 3s - loss: 0.5904
30784/50000 [=================>............] - ETA: 3s - loss: 0.5904
31104/50000 [=================>............] - ETA: 3s - loss: 0.5905
31424/50000 [=================>............] - ETA: 3s - loss: 0.5906
31744/50000 [==================>...........] - ETA: 3s - loss: 0.5905
32064/50000 [==================>...........] - ETA: 3s - loss: 0.5905
32384/50000 [==================>...........] - ETA: 3s - loss: 0.5905
32704/50000 [==================>...........] - ETA: 3s - loss: 0.5904
33024/50000 [==================>...........] - ETA: 2s - loss: 0.5905
33344/50000 [===================>..........] - ETA: 2s - loss: 0.5904
33664/50000 [===================>..........] - ETA: 2s - loss: 0.5904
33984/50000 [===================>..........] - ETA: 2s - loss: 0.5904
34304/50000 [===================>..........] - ETA: 2s - loss: 0.5904
34624/50000 [===================>..........] - ETA: 2s - loss: 0.5905
34944/50000 [===================>..........] - ETA: 2s - loss: 0.5905
35264/50000 [====================>.........] - ETA: 2s - loss: 0.5905
35584/50000 [====================>.........] - ETA: 2s - loss: 0.5904
35904/50000 [====================>.........] - ETA: 2s - loss: 0.5904
36224/50000 [====================>.........] - ETA: 2s - loss: 0.5904
36544/50000 [====================>.........] - ETA: 2s - loss: 0.5904
36864/50000 [=====================>........] - ETA: 2s - loss: 0.5904
37184/50000 [=====================>........] - ETA: 2s - loss: 0.5904
37504/50000 [=====================>........] - ETA: 2s - loss: 0.5904
37824/50000 [=====================>........] - ETA: 2s - loss: 0.5904
38144/50000 [=====================>........] - ETA: 2s - loss: 0.5904
38464/50000 [======================>.......] - ETA: 2s - loss: 0.5903
38784/50000 [======================>.......] - ETA: 1s - loss: 0.5904
39104/50000 [======================>.......] - ETA: 1s - loss: 0.5905
39424/50000 [======================>.......] - ETA: 1s - loss: 0.5904
39744/50000 [======================>.......] - ETA: 1s - loss: 0.5904
40064/50000 [=======================>......] - ETA: 1s - loss: 0.5904
40384/50000 [=======================>......] - ETA: 1s - loss: 0.5904
40704/50000 [=======================>......] - ETA: 1s - loss: 0.5904
41024/50000 [=======================>......] - ETA: 1s - loss: 0.5904
41344/50000 [=======================>......] - ETA: 1s - loss: 0.5905
41664/50000 [=======================>......] - ETA: 1s - loss: 0.5905
41984/50000 [========================>.....] - ETA: 1s - loss: 0.5905
42304/50000 [========================>.....] - ETA: 1s - loss: 0.5905
42624/50000 [========================>.....] - ETA: 1s - loss: 0.5905
42944/50000 [========================>.....] - ETA: 1s - loss: 0.5906
43264/50000 [========================>.....] - ETA: 1s - loss: 0.5907
43584/50000 [=========================>....] - ETA: 1s - loss: 0.5907
43904/50000 [=========================>....] - ETA: 1s - loss: 0.5907
44224/50000 [=========================>....] - ETA: 1s - loss: 0.5907
44544/50000 [=========================>....] - ETA: 0s - loss: 0.5907
44864/50000 [=========================>....] - ETA: 0s - loss: 0.5907
45184/50000 [==========================>...] - ETA: 0s - loss: 0.5907
45504/50000 [==========================>...] - ETA: 0s - loss: 0.5906
45824/50000 [==========================>...] - ETA: 0s - loss: 0.5906
46144/50000 [==========================>...] - ETA: 0s - loss: 0.5906
46464/50000 [==========================>...] - ETA: 0s - loss: 0.5906
46784/50000 [===========================>..] - ETA: 0s - loss: 0.5906
47104/50000 [===========================>..] - ETA: 0s - loss: 0.5905
47424/50000 [===========================>..] - ETA: 0s - loss: 0.5905
47744/50000 [===========================>..] - ETA: 0s - loss: 0.5905
48064/50000 [===========================>..] - ETA: 0s - loss: 0.5905
48384/50000 [============================>.] - ETA: 0s - loss: 0.5905
48704/50000 [============================>.] - ETA: 0s - loss: 0.5905
49024/50000 [============================>.] - ETA: 0s - loss: 0.5905
49344/50000 [============================>.] - ETA: 0s - loss: 0.5905
49664/50000 [============================>.] - ETA: 0s - loss: 0.5905
49984/50000 [============================>.] - ETA: 0s - loss: 0.5905
50000/50000 [==============================] - 9s 188us/step - loss: 0.5905 - val_loss: 0.5884
Epoch 45/50

   64/50000 [..............................] - ETA: 10s - loss: 0.5761
  384/50000 [..............................] - ETA: 8s - loss: 0.5876
  704/50000 [..............................] - ETA: 8s - loss: 0.5879
 1024/50000 [..............................] - ETA: 8s - loss: 0.5897
 1344/50000 [..............................] - ETA: 8s - loss: 0.5900
 1664/50000 [..............................] - ETA: 8s - loss: 0.5901
 1984/50000 [>.............................] - ETA: 8s - loss: 0.5906
 2304/50000 [>.............................] - ETA: 8s - loss: 0.5910
 2624/50000 [>.............................] - ETA: 8s - loss: 0.5919
 2944/50000 [>.............................] - ETA: 8s - loss: 0.5914
 3264/50000 [>.............................] - ETA: 8s - loss: 0.5909
 3584/50000 [=>............................] - ETA: 8s - loss: 0.5903
 3904/50000 [=>............................] - ETA: 8s - loss: 0.5904
 4224/50000 [=>............................] - ETA: 8s - loss: 0.5914
 4544/50000 [=>............................] - ETA: 8s - loss: 0.5923
 4864/50000 [=>............................] - ETA: 8s - loss: 0.5930
 5184/50000 [==>...........................] - ETA: 7s - loss: 0.5934
 5504/50000 [==>...........................] - ETA: 7s - loss: 0.5935
 5824/50000 [==>...........................] - ETA: 7s - loss: 0.5932
 6144/50000 [==>...........................] - ETA: 7s - loss: 0.5929
 6464/50000 [==>...........................] - ETA: 7s - loss: 0.5927
 6784/50000 [===>..........................] - ETA: 7s - loss: 0.5928
 7104/50000 [===>..........................] - ETA: 7s - loss: 0.5925
 7424/50000 [===>..........................] - ETA: 7s - loss: 0.5924
 7744/50000 [===>..........................] - ETA: 7s - loss: 0.5925
 8064/50000 [===>..........................] - ETA: 7s - loss: 0.5924
 8384/50000 [====>.........................] - ETA: 7s - loss: 0.5922
 8704/50000 [====>.........................] - ETA: 7s - loss: 0.5922
 9024/50000 [====>.........................] - ETA: 7s - loss: 0.5919
 9344/50000 [====>.........................] - ETA: 7s - loss: 0.5919
 9664/50000 [====>.........................] - ETA: 7s - loss: 0.5919
 9984/50000 [====>.........................] - ETA: 6s - loss: 0.5921
10304/50000 [=====>........................] - ETA: 6s - loss: 0.5921
