Using TensorFlow backend.
2018-02-04 01:39:11.458747: I C:\tf_jenkins\home\workspace\rel-win\M\windows\PY\36\tensorflow\core\platform\cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX
Train on 50000 samples, validate on 10000 samples
Epoch 1/50

36160/50000 [====================>.........] - ETA: 2s - loss: 0.5996
36544/50000 [====================>.........] - ETA: 2s - loss: 0.5996
36928/50000 [=====================>........] - ETA: 2s - loss: 0.5996
37312/50000 [=====================>........] - ETA: 2s - loss: 0.5997
37696/50000 [=====================>........] - ETA: 2s - loss: 0.5996
38080/50000 [=====================>........] - ETA: 2s - loss: 0.5997
38528/50000 [======================>.......] - ETA: 1s - loss: 0.5997
38912/50000 [======================>.......] - ETA: 1s - loss: 0.5997
39296/50000 [======================>.......] - ETA: 1s - loss: 0.5997
39680/50000 [======================>.......] - ETA: 1s - loss: 0.5997
40064/50000 [=======================>......] - ETA: 1s - loss: 0.5997
40384/50000 [=======================>......] - ETA: 1s - loss: 0.5997
40704/50000 [=======================>......] - ETA: 1s - loss: 0.5997
41088/50000 [=======================>......] - ETA: 1s - loss: 0.5997
41536/50000 [=======================>......] - ETA: 1s - loss: 0.5998
41984/50000 [========================>.....] - ETA: 1s - loss: 0.5999
42368/50000 [========================>.....] - ETA: 1s - loss: 0.5998
42624/50000 [========================>.....] - ETA: 1s - loss: 0.5998
42880/50000 [========================>.....] - ETA: 1s - loss: 0.5998
43072/50000 [========================>.....] - ETA: 1s - loss: 0.5998
43328/50000 [========================>.....] - ETA: 1s - loss: 0.5997
43584/50000 [=========================>....] - ETA: 1s - loss: 0.5997
43840/50000 [=========================>....] - ETA: 1s - loss: 0.5997
44096/50000 [=========================>....] - ETA: 1s - loss: 0.5997
44416/50000 [=========================>....] - ETA: 0s - loss: 0.5997
44736/50000 [=========================>....] - ETA: 0s - loss: 0.5997
45056/50000 [==========================>...] - ETA: 0s - loss: 0.5997
45376/50000 [==========================>...] - ETA: 0s - loss: 0.5997
45632/50000 [==========================>...] - ETA: 0s - loss: 0.5996
45952/50000 [==========================>...] - ETA: 0s - loss: 0.5997
46272/50000 [==========================>...] - ETA: 0s - loss: 0.5997
46592/50000 [==========================>...] - ETA: 0s - loss: 0.5997
46912/50000 [===========================>..] - ETA: 0s - loss: 0.5997
47232/50000 [===========================>..] - ETA: 0s - loss: 0.5997
47552/50000 [===========================>..] - ETA: 0s - loss: 0.5997
47808/50000 [===========================>..] - ETA: 0s - loss: 0.5997
48128/50000 [===========================>..] - ETA: 0s - loss: 0.5997
48384/50000 [============================>.] - ETA: 0s - loss: 0.5997
48640/50000 [============================>.] - ETA: 0s - loss: 0.5997
48960/50000 [============================>.] - ETA: 0s - loss: 0.5997
49280/50000 [============================>.] - ETA: 0s - loss: 0.5997
49600/50000 [============================>.] - ETA: 0s - loss: 0.5997
49984/50000 [============================>.] - ETA: 0s - loss: 0.5998
50000/50000 [==============================] - 9s 189us/step - loss: 0.5998 - val_loss: 0.6014
Epoch 22/50

   64/50000 [..............................] - ETA: 15s - loss: 0.5967
  384/50000 [..............................] - ETA: 9s - loss: 0.5947
  768/50000 [..............................] - ETA: 8s - loss: 0.5963
 1152/50000 [..............................] - ETA: 7s - loss: 0.5961
 1472/50000 [..............................] - ETA: 7s - loss: 0.5976
 1792/50000 [>.............................] - ETA: 7s - loss: 0.5988
 2176/50000 [>.............................] - ETA: 7s - loss: 0.5987
 2432/50000 [>.............................] - ETA: 7s - loss: 0.5981
 2624/50000 [>.............................] - ETA: 8s - loss: 0.5981
 2816/50000 [>.............................] - ETA: 8s - loss: 0.5986
 3072/50000 [>.............................] - ETA: 8s - loss: 0.5990
 3328/50000 [>.............................] - ETA: 8s - loss: 0.5992
 3584/50000 [=>............................] - ETA: 8s - loss: 0.5988
 3840/50000 [=>............................] - ETA: 8s - loss: 0.5987
 4160/50000 [=>............................] - ETA: 8s - loss: 0.5983
 4480/50000 [=>............................] - ETA: 8s - loss: 0.5986
 4800/50000 [=>............................] - ETA: 8s - loss: 0.5983
 5120/50000 [==>...........................] - ETA: 8s - loss: 0.5987
 5440/50000 [==>...........................] - ETA: 8s - loss: 0.5987
 5696/50000 [==>...........................] - ETA: 8s - loss: 0.5986
 5952/50000 [==>...........................] - ETA: 8s - loss: 0.5984
 6208/50000 [==>...........................] - ETA: 8s - loss: 0.5982
 6528/50000 [==>...........................] - ETA: 8s - loss: 0.5984
 6848/50000 [===>..........................] - ETA: 7s - loss: 0.5985
 7168/50000 [===>..........................] - ETA: 7s - loss: 0.5987
 7488/50000 [===>..........................] - ETA: 7s - loss: 0.5988
 7808/50000 [===>..........................] - ETA: 7s - loss: 0.5991
 8128/50000 [===>..........................] - ETA: 7s - loss: 0.5992
 8384/50000 [====>.........................] - ETA: 7s - loss: 0.5993
 8704/50000 [====>.........................] - ETA: 7s - loss: 0.5993
 9024/50000 [====>.........................] - ETA: 7s - loss: 0.5994
 9408/50000 [====>.........................] - ETA: 7s - loss: 0.5994
 9728/50000 [====>.........................] - ETA: 7s - loss: 0.5992
10112/50000 [=====>........................] - ETA: 7s - loss: 0.5990
10432/50000 [=====>........................] - ETA: 7s - loss: 0.5989
10816/50000 [=====>........................] - ETA: 6s - loss: 0.5989
11200/50000 [=====>........................] - ETA: 6s - loss: 0.5989
11584/50000 [=====>........................] - ETA: 6s - loss: 0.5989
11968/50000 [======>.......................] - ETA: 6s - loss: 0.5989
12352/50000 [======>.......................] - ETA: 6s - loss: 0.5987
12736/50000 [======>.......................] - ETA: 6s - loss: 0.5989
13120/50000 [======>.......................] - ETA: 6s - loss: 0.5988
13376/50000 [=======>......................] - ETA: 6s - loss: 0.5986
13696/50000 [=======>......................] - ETA: 6s - loss: 0.5987
14080/50000 [=======>......................] - ETA: 6s - loss: 0.5987
14464/50000 [=======>......................] - ETA: 6s - loss: 0.5986
14848/50000 [=======>......................] - ETA: 6s - loss: 0.5986
15296/50000 [========>.....................] - ETA: 5s - loss: 0.5988
15744/50000 [========>.....................] - ETA: 5s - loss: 0.5988
16128/50000 [========>.....................] - ETA: 5s - loss: 0.5988
16448/50000 [========>.....................] - ETA: 5s - loss: 0.5989
16768/50000 [=========>....................] - ETA: 5s - loss: 0.5991
17280/50000 [=========>....................] - ETA: 5s - loss: 0.5991
17920/50000 [=========>....................] - ETA: 5s - loss: 0.5993
18560/50000 [==========>...................] - ETA: 5s - loss: 0.5995
19200/50000 [==========>...................] - ETA: 4s - loss: 0.5994
19776/50000 [==========>...................] - ETA: 4s - loss: 0.5993
20352/50000 [===========>..................] - ETA: 4s - loss: 0.5993
20992/50000 [===========>..................] - ETA: 4s - loss: 0.5992
21568/50000 [===========>..................] - ETA: 4s - loss: 0.5993
22208/50000 [============>.................] - ETA: 4s - loss: 0.5993
22784/50000 [============>.................] - ETA: 4s - loss: 0.5992
23360/50000 [=============>................] - ETA: 3s - loss: 0.5990
23936/50000 [=============>................] - ETA: 3s - loss: 0.5989
24512/50000 [=============>................] - ETA: 3s - loss: 0.5987
25088/50000 [==============>...............] - ETA: 3s - loss: 0.5987
25664/50000 [==============>...............] - ETA: 3s - loss: 0.5987
26240/50000 [==============>...............] - ETA: 3s - loss: 0.5986
26816/50000 [===============>..............] - ETA: 3s - loss: 0.5986
27392/50000 [===============>..............] - ETA: 3s - loss: 0.5987
28032/50000 [===============>..............] - ETA: 3s - loss: 0.5986
28672/50000 [================>.............] - ETA: 2s - loss: 0.5985
29248/50000 [================>.............] - ETA: 2s - loss: 0.5985
29888/50000 [================>.............] - ETA: 2s - loss: 0.5984
30528/50000 [=================>............] - ETA: 2s - loss: 0.5983
31168/50000 [=================>............] - ETA: 2s - loss: 0.5983
31808/50000 [==================>...........] - ETA: 2s - loss: 0.5983
32384/50000 [==================>...........] - ETA: 2s - loss: 0.5983
33024/50000 [==================>...........] - ETA: 2s - loss: 0.5984
33600/50000 [===================>..........] - ETA: 2s - loss: 0.5984
34176/50000 [===================>..........] - ETA: 2s - loss: 0.5985
34816/50000 [===================>..........] - ETA: 1s - loss: 0.5986
35456/50000 [====================>.........] - ETA: 1s - loss: 0.5985
36032/50000 [====================>.........] - ETA: 1s - loss: 0.5985
36608/50000 [====================>.........] - ETA: 1s - loss: 0.5985
37184/50000 [=====================>........] - ETA: 1s - loss: 0.5985
37760/50000 [=====================>........] - ETA: 1s - loss: 0.5986
38336/50000 [======================>.......] - ETA: 1s - loss: 0.5985
38912/50000 [======================>.......] - ETA: 1s - loss: 0.5985
39488/50000 [======================>.......] - ETA: 1s - loss: 0.5986
40064/50000 [=======================>......] - ETA: 1s - loss: 0.5986
40704/50000 [=======================>......] - ETA: 1s - loss: 0.5986
41280/50000 [=======================>......] - ETA: 1s - loss: 0.5985
41856/50000 [========================>.....] - ETA: 0s - loss: 0.5985
42432/50000 [========================>.....] - ETA: 0s - loss: 0.5985
43072/50000 [========================>.....] - ETA: 0s - loss: 0.5985
43648/50000 [=========================>....] - ETA: 0s - loss: 0.5985
44288/50000 [=========================>....] - ETA: 0s - loss: 0.5987
44864/50000 [=========================>....] - ETA: 0s - loss: 0.5986
45440/50000 [==========================>...] - ETA: 0s - loss: 0.5986
46016/50000 [==========================>...] - ETA: 0s - loss: 0.5986
46592/50000 [==========================>...] - ETA: 0s - loss: 0.5986
47168/50000 [===========================>..] - ETA: 0s - loss: 0.5987
47744/50000 [===========================>..] - ETA: 0s - loss: 0.5987
48320/50000 [===========================>..] - ETA: 0s - loss: 0.5988
48960/50000 [============================>.] - ETA: 0s - loss: 0.5988
49600/50000 [============================>.] - ETA: 0s - loss: 0.5988
50000/50000 [==============================] - 6s 123us/step - loss: 0.5988 - val_loss: 0.6037
Epoch 23/50

   64/50000 [..............................] - ETA: 6s - loss: 0.6064
  640/50000 [..............................] - ETA: 4s - loss: 0.5980
 1216/50000 [..............................] - ETA: 4s - loss: 0.5982
 1792/50000 [>.............................] - ETA: 4s - loss: 0.5993
 2432/50000 [>.............................] - ETA: 4s - loss: 0.6004
 3008/50000 [>.............................] - ETA: 4s - loss: 0.5990
 3648/50000 [=>............................] - ETA: 4s - loss: 0.5989
 3840/50000 [=>............................] - ETA: 4s - loss: 0.5990
 4096/50000 [=>............................] - ETA: 4s - loss: 0.5994
 4352/50000 [=>............................] - ETA: 5s - loss: 0.5996
 4544/50000 [=>............................] - ETA: 5s - loss: 0.5998
 4736/50000 [=>............................] - ETA: 5s - loss: 0.6003
 4928/50000 [=>............................] - ETA: 5s - loss: 0.6001
 5184/50000 [==>...........................] - ETA: 6s - loss: 0.5999
 5440/50000 [==>...........................] - ETA: 6s - loss: 0.5995
 5696/50000 [==>...........................] - ETA: 6s - loss: 0.5991
 6016/50000 [==>...........................] - ETA: 6s - loss: 0.5991
 6272/50000 [==>...........................] - ETA: 6s - loss: 0.5990
 6528/50000 [==>...........................] - ETA: 6s - loss: 0.5991
 6784/50000 [===>..........................] - ETA: 6s - loss: 0.5990
 7040/50000 [===>..........................] - ETA: 6s - loss: 0.5992
 7296/50000 [===>..........................] - ETA: 6s - loss: 0.5992
 7552/50000 [===>..........................] - ETA: 6s - loss: 0.5991
 7872/50000 [===>..........................] - ETA: 6s - loss: 0.5990
 8064/50000 [===>..........................] - ETA: 6s - loss: 0.5990
 8384/50000 [====>.........................] - ETA: 6s - loss: 0.5989
 8640/50000 [====>.........................] - ETA: 6s - loss: 0.5988
 8960/50000 [====>.........................] - ETA: 6s - loss: 0.5986
 9216/50000 [====>.........................] - ETA: 6s - loss: 0.5984
 9536/50000 [====>.........................] - ETA: 6s - loss: 0.5984
 9856/50000 [====>.........................] - ETA: 6s - loss: 0.5984
10432/50000 [=====>........................] - ETA: 6s - loss: 0.5982
10752/50000 [=====>........................] - ETA: 6s - loss: 0.5982
11072/50000 [=====>........................] - ETA: 6s - loss: 0.5985
11392/50000 [=====>........................] - ETA: 6s - loss: 0.5986
11648/50000 [=====>........................] - ETA: 6s - loss: 0.5987
11968/50000 [======>.......................] - ETA: 6s - loss: 0.5988
12288/50000 [======>.......................] - ETA: 6s - loss: 0.5988
12608/50000 [======>.......................] - ETA: 6s - loss: 0.5987
12992/50000 [======>.......................] - ETA: 6s - loss: 0.5985
13312/50000 [======>.......................] - ETA: 6s - loss: 0.5983
13696/50000 [=======>......................] - ETA: 6s - loss: 0.5981
14080/50000 [=======>......................] - ETA: 5s - loss: 0.5979
14464/50000 [=======>......................] - ETA: 5s - loss: 0.5979
14848/50000 [=======>......................] - ETA: 5s - loss: 0.5979
15232/50000 [========>.....................] - ETA: 5s - loss: 0.5980
15616/50000 [========>.....................] - ETA: 5s - loss: 0.5982
16000/50000 [========>.....................] - ETA: 5s - loss: 0.5982
16256/50000 [========>.....................] - ETA: 5s - loss: 0.5981
16640/50000 [========>.....................] - ETA: 5s - loss: 0.5982
16768/50000 [=========>....................] - ETA: 5s - loss: 0.5982
17152/50000 [=========>....................] - ETA: 5s - loss: 0.5983
17408/50000 [=========>....................] - ETA: 5s - loss: 0.5984
17664/50000 [=========>....................] - ETA: 5s - loss: 0.5983
18048/50000 [=========>....................] - ETA: 5s - loss: 0.5981
18496/50000 [==========>...................] - ETA: 5s - loss: 0.5982
18688/50000 [==========>...................] - ETA: 5s - loss: 0.5983
18880/50000 [==========>...................] - ETA: 5s - loss: 0.5983
19072/50000 [==========>...................] - ETA: 5s - loss: 0.5984
19328/50000 [==========>...................] - ETA: 5s - loss: 0.5984
19520/50000 [==========>...................] - ETA: 5s - loss: 0.5985
19840/50000 [==========>...................] - ETA: 5s - loss: 0.5985
20032/50000 [===========>..................] - ETA: 5s - loss: 0.5985
20288/50000 [===========>..................] - ETA: 5s - loss: 0.5985
20544/50000 [===========>..................] - ETA: 5s - loss: 0.5984
20800/50000 [===========>..................] - ETA: 5s - loss: 0.5984
21056/50000 [===========>..................] - ETA: 5s - loss: 0.5985
21248/50000 [===========>..................] - ETA: 5s - loss: 0.5985
21440/50000 [===========>..................] - ETA: 5s - loss: 0.5986
21696/50000 [============>.................] - ETA: 5s - loss: 0.5984
22016/50000 [============>.................] - ETA: 5s - loss: 0.5984
22336/50000 [============>.................] - ETA: 5s - loss: 0.5984
22528/50000 [============>.................] - ETA: 5s - loss: 0.5985
22784/50000 [============>.................] - ETA: 5s - loss: 0.5985
23040/50000 [============>.................] - ETA: 4s - loss: 0.5986
23424/50000 [=============>................] - ETA: 4s - loss: 0.5986
23744/50000 [=============>................] - ETA: 4s - loss: 0.5987
24064/50000 [=============>................] - ETA: 4s - loss: 0.5987
24448/50000 [=============>................] - ETA: 4s - loss: 0.5987
24768/50000 [=============>................] - ETA: 4s - loss: 0.5987
25088/50000 [==============>...............] - ETA: 4s - loss: 0.5987
25344/50000 [==============>...............] - ETA: 4s - loss: 0.5987
25664/50000 [==============>...............] - ETA: 4s - loss: 0.5986
25984/50000 [==============>...............] - ETA: 4s - loss: 0.5986
26368/50000 [==============>...............] - ETA: 4s - loss: 0.5986
26688/50000 [===============>..............] - ETA: 4s - loss: 0.5985
27008/50000 [===============>..............] - ETA: 4s - loss: 0.5986
27200/50000 [===============>..............] - ETA: 4s - loss: 0.5986
27520/50000 [===============>..............] - ETA: 4s - loss: 0.5986
27840/50000 [===============>..............] - ETA: 4s - loss: 0.5987
28160/50000 [===============>..............] - ETA: 4s - loss: 0.5987
28480/50000 [================>.............] - ETA: 3s - loss: 0.5988
28800/50000 [================>.............] - ETA: 3s - loss: 0.5988
29120/50000 [================>.............] - ETA: 3s - loss: 0.5988
29440/50000 [================>.............] - ETA: 3s - loss: 0.5988
29824/50000 [================>.............] - ETA: 3s - loss: 0.5988
30208/50000 [=================>............] - ETA: 3s - loss: 0.5988
30592/50000 [=================>............] - ETA: 3s - loss: 0.5987
31040/50000 [=================>............] - ETA: 3s - loss: 0.5987
31424/50000 [=================>............] - ETA: 3s - loss: 0.5987
31808/50000 [==================>...........] - ETA: 3s - loss: 0.5988
32128/50000 [==================>...........] - ETA: 3s - loss: 0.5988
32448/50000 [==================>...........] - ETA: 3s - loss: 0.5989
32768/50000 [==================>...........] - ETA: 3s - loss: 0.5990
33152/50000 [==================>...........] - ETA: 3s - loss: 0.5990
33600/50000 [===================>..........] - ETA: 2s - loss: 0.5991
33792/50000 [===================>..........] - ETA: 2s - loss: 0.5991
34048/50000 [===================>..........] - ETA: 2s - loss: 0.5991
34240/50000 [===================>..........] - ETA: 2s - loss: 0.5991
34496/50000 [===================>..........] - ETA: 2s - loss: 0.5991
34752/50000 [===================>..........] - ETA: 2s - loss: 0.5991
35008/50000 [====================>.........] - ETA: 2s - loss: 0.5991
35264/50000 [====================>.........] - ETA: 2s - loss: 0.5991
35520/50000 [====================>.........] - ETA: 2s - loss: 0.5992
35776/50000 [====================>.........] - ETA: 2s - loss: 0.5991
36096/50000 [====================>.........] - ETA: 2s - loss: 0.5992
36416/50000 [====================>.........] - ETA: 2s - loss: 0.5992
36736/50000 [=====================>........] - ETA: 2s - loss: 0.5993
36992/50000 [=====================>........] - ETA: 2s - loss: 0.5993
37312/50000 [=====================>........] - ETA: 2s - loss: 0.5993
37632/50000 [=====================>........] - ETA: 2s - loss: 0.5993
37888/50000 [=====================>........] - ETA: 2s - loss: 0.5994
38208/50000 [=====================>........] - ETA: 2s - loss: 0.5994
38528/50000 [======================>.......] - ETA: 2s - loss: 0.5994
38848/50000 [======================>.......] - ETA: 2s - loss: 0.5993
39168/50000 [======================>.......] - ETA: 1s - loss: 0.5993
39488/50000 [======================>.......] - ETA: 1s - loss: 0.5993
39808/50000 [======================>.......] - ETA: 1s - loss: 0.5992
40128/50000 [=======================>......] - ETA: 1s - loss: 0.5992
40512/50000 [=======================>......] - ETA: 1s - loss: 0.5991
40832/50000 [=======================>......] - ETA: 1s - loss: 0.5990
41152/50000 [=======================>......] - ETA: 1s - loss: 0.5990
41472/50000 [=======================>......] - ETA: 1s - loss: 0.5990
41792/50000 [========================>.....] - ETA: 1s - loss: 0.5990
42176/50000 [========================>.....] - ETA: 1s - loss: 0.5990
42496/50000 [========================>.....] - ETA: 1s - loss: 0.5991
42880/50000 [========================>.....] - ETA: 1s - loss: 0.5991
43264/50000 [========================>.....] - ETA: 1s - loss: 0.5991
43648/50000 [=========================>....] - ETA: 1s - loss: 0.5991
44032/50000 [=========================>....] - ETA: 1s - loss: 0.5991
44416/50000 [=========================>....] - ETA: 1s - loss: 0.5991
44736/50000 [=========================>....] - ETA: 0s - loss: 0.5991
45120/50000 [==========================>...] - ETA: 0s - loss: 0.5991
45504/50000 [==========================>...] - ETA: 0s - loss: 0.5991
45824/50000 [==========================>...] - ETA: 0s - loss: 0.5991
46080/50000 [==========================>...] - ETA: 0s - loss: 0.5991
46400/50000 [==========================>...] - ETA: 0s - loss: 0.5991
46784/50000 [===========================>..] - ETA: 0s - loss: 0.5991
47168/50000 [===========================>..] - ETA: 0s - loss: 0.5991
47424/50000 [===========================>..] - ETA: 0s - loss: 0.5991
47808/50000 [===========================>..] - ETA: 0s - loss: 0.5991
48256/50000 [===========================>..] - ETA: 0s - loss: 0.5991
48448/50000 [============================>.] - ETA: 0s - loss: 0.5991
48704/50000 [============================>.] - ETA: 0s - loss: 0.5991
48896/50000 [============================>.] - ETA: 0s - loss: 0.5991
49152/50000 [============================>.] - ETA: 0s - loss: 0.5991
49408/50000 [============================>.] - ETA: 0s - loss: 0.5991
49664/50000 [============================>.] - ETA: 0s - loss: 0.5991
49984/50000 [============================>.] - ETA: 0s - loss: 0.5990
50000/50000 [==============================] - 10s 198us/step - loss: 0.5990 - val_loss: 0.5987
Epoch 24/50

   64/50000 [..............................] - ETA: 7s - loss: 0.5876
  384/50000 [..............................] - ETA: 8s - loss: 0.5943
  704/50000 [..............................] - ETA: 8s - loss: 0.5947
 1024/50000 [..............................] - ETA: 8s - loss: 0.5967
 1408/50000 [..............................] - ETA: 7s - loss: 0.5959
 1792/50000 [>.............................] - ETA: 7s - loss: 0.5969
 2112/50000 [>.............................] - ETA: 7s - loss: 0.5973
 2496/50000 [>.............................] - ETA: 7s - loss: 0.5980
 2816/50000 [>.............................] - ETA: 7s - loss: 0.5977
 3200/50000 [>.............................] - ETA: 7s - loss: 0.5978
 3584/50000 [=>............................] - ETA: 7s - loss: 0.5981
 3968/50000 [=>............................] - ETA: 7s - loss: 0.5983
 4352/50000 [=>............................] - ETA: 7s - loss: 0.5982
 4736/50000 [=>............................] - ETA: 7s - loss: 0.5981
 5184/50000 [==>...........................] - ETA: 7s - loss: 0.5976
 5568/50000 [==>...........................] - ETA: 6s - loss: 0.5982
 5952/50000 [==>...........................] - ETA: 6s - loss: 0.5983
 6272/50000 [==>...........................] - ETA: 6s - loss: 0.5982
 6592/50000 [==>...........................] - ETA: 6s - loss: 0.5981
 6976/50000 [===>..........................] - ETA: 6s - loss: 0.5983
 7360/50000 [===>..........................] - ETA: 6s - loss: 0.5982
 7680/50000 [===>..........................] - ETA: 6s - loss: 0.5983
 8000/50000 [===>..........................] - ETA: 6s - loss: 0.5982
 8192/50000 [===>..........................] - ETA: 6s - loss: 0.5982
 8448/50000 [====>.........................] - ETA: 6s - loss: 0.5983
 8704/50000 [====>.........................] - ETA: 6s - loss: 0.5987
 8960/50000 [====>.........................] - ETA: 6s - loss: 0.5988
 9280/50000 [====>.........................] - ETA: 6s - loss: 0.5990
 9600/50000 [====>.........................] - ETA: 6s - loss: 0.5989
 9920/50000 [====>.........................] - ETA: 6s - loss: 0.5988
10176/50000 [=====>........................] - ETA: 6s - loss: 0.5987
10496/50000 [=====>........................] - ETA: 6s - loss: 0.5989
10816/50000 [=====>........................] - ETA: 6s - loss: 0.5988
11136/50000 [=====>........................] - ETA: 6s - loss: 0.5988
11456/50000 [=====>........................] - ETA: 6s - loss: 0.5989
11776/50000 [======>.......................] - ETA: 6s - loss: 0.5986
12096/50000 [======>.......................] - ETA: 6s - loss: 0.5988
12416/50000 [======>.......................] - ETA: 6s - loss: 0.5988
12736/50000 [======>.......................] - ETA: 6s - loss: 0.5988
13056/50000 [======>.......................] - ETA: 6s - loss: 0.5988
13376/50000 [=======>......................] - ETA: 6s - loss: 0.5988
13696/50000 [=======>......................] - ETA: 6s - loss: 0.5987
14016/50000 [=======>......................] - ETA: 6s - loss: 0.5986
14336/50000 [=======>......................] - ETA: 6s - loss: 0.5986
14720/50000 [=======>......................] - ETA: 5s - loss: 0.5986
15104/50000 [========>.....................] - ETA: 5s - loss: 0.5986
15424/50000 [========>.....................] - ETA: 5s - loss: 0.5984
15744/50000 [========>.....................] - ETA: 5s - loss: 0.5983
16128/50000 [========>.....................] - ETA: 5s - loss: 0.5983
16448/50000 [========>.....................] - ETA: 5s - loss: 0.5982
16768/50000 [=========>....................] - ETA: 5s - loss: 0.5983
17152/50000 [=========>....................] - ETA: 5s - loss: 0.5983
17536/50000 [=========>....................] - ETA: 5s - loss: 0.5982
17920/50000 [=========>....................] - ETA: 5s - loss: 0.5983
18304/50000 [=========>....................] - ETA: 5s - loss: 0.5981
18688/50000 [==========>...................] - ETA: 5s - loss: 0.5982
19136/50000 [==========>...................] - ETA: 5s - loss: 0.5981
19520/50000 [==========>...................] - ETA: 5s - loss: 0.5980
19904/50000 [==========>...................] - ETA: 5s - loss: 0.5979
20288/50000 [===========>..................] - ETA: 4s - loss: 0.5980
20672/50000 [===========>..................] - ETA: 4s - loss: 0.5980
21056/50000 [===========>..................] - ETA: 4s - loss: 0.5980
21376/50000 [===========>..................] - ETA: 4s - loss: 0.5981
21696/50000 [============>.................] - ETA: 4s - loss: 0.5982
22144/50000 [============>.................] - ETA: 4s - loss: 0.5984
22592/50000 [============>.................] - ETA: 4s - loss: 0.5984
22848/50000 [============>.................] - ETA: 4s - loss: 0.5984
23104/50000 [============>.................] - ETA: 4s - loss: 0.5984
23360/50000 [=============>................] - ETA: 4s - loss: 0.5984
23680/50000 [=============>................] - ETA: 4s - loss: 0.5984
24000/50000 [=============>................] - ETA: 4s - loss: 0.5985
24256/50000 [=============>................] - ETA: 4s - loss: 0.5985
24576/50000 [=============>................] - ETA: 4s - loss: 0.5986
24832/50000 [=============>................] - ETA: 4s - loss: 0.5986
25152/50000 [==============>...............] - ETA: 4s - loss: 0.5986
25472/50000 [==============>...............] - ETA: 4s - loss: 0.5987
25728/50000 [==============>...............] - ETA: 4s - loss: 0.5987
26048/50000 [==============>...............] - ETA: 4s - loss: 0.5988
26368/50000 [==============>...............] - ETA: 4s - loss: 0.5989
26688/50000 [===============>..............] - ETA: 3s - loss: 0.5989
27008/50000 [===============>..............] - ETA: 3s - loss: 0.5989
27328/50000 [===============>..............] - ETA: 3s - loss: 0.5989
27648/50000 [===============>..............] - ETA: 3s - loss: 0.5988
27968/50000 [===============>..............] - ETA: 3s - loss: 0.5988
28288/50000 [===============>..............] - ETA: 3s - loss: 0.5988
28672/50000 [================>.............] - ETA: 3s - loss: 0.5988
28992/50000 [================>.............] - ETA: 3s - loss: 0.5987
29376/50000 [================>.............] - ETA: 3s - loss: 0.5988
29760/50000 [================>.............] - ETA: 3s - loss: 0.5988
30080/50000 [=================>............] - ETA: 3s - loss: 0.5988
30400/50000 [=================>............] - ETA: 3s - loss: 0.5988
30784/50000 [=================>............] - ETA: 3s - loss: 0.5989
31168/50000 [=================>............] - ETA: 3s - loss: 0.5988
31488/50000 [=================>............] - ETA: 3s - loss: 0.5987
31872/50000 [==================>...........] - ETA: 3s - loss: 0.5986
32256/50000 [==================>...........] - ETA: 3s - loss: 0.5986
32640/50000 [==================>...........] - ETA: 2s - loss: 0.5985
33024/50000 [==================>...........] - ETA: 2s - loss: 0.5984
33408/50000 [===================>..........] - ETA: 2s - loss: 0.5984
33792/50000 [===================>..........] - ETA: 2s - loss: 0.5984
34176/50000 [===================>..........] - ETA: 2s - loss: 0.5985
34560/50000 [===================>..........] - ETA: 2s - loss: 0.5985
35008/50000 [====================>.........] - ETA: 2s - loss: 0.5985
35392/50000 [====================>.........] - ETA: 2s - loss: 0.5985
35840/50000 [====================>.........] - ETA: 2s - loss: 0.5985
36224/50000 [====================>.........] - ETA: 2s - loss: 0.5985
36608/50000 [====================>.........] - ETA: 2s - loss: 0.5985
36928/50000 [=====================>........] - ETA: 2s - loss: 0.5984
37312/50000 [=====================>........] - ETA: 2s - loss: 0.5985
37568/50000 [=====================>........] - ETA: 2s - loss: 0.5985
37824/50000 [=====================>........] - ETA: 2s - loss: 0.5985
38080/50000 [=====================>........] - ETA: 2s - loss: 0.5985
38400/50000 [======================>.......] - ETA: 1s - loss: 0.5985
38656/50000 [======================>.......] - ETA: 1s - loss: 0.5985
38912/50000 [======================>.......] - ETA: 1s - loss: 0.5985
39232/50000 [======================>.......] - ETA: 1s - loss: 0.5985
39488/50000 [======================>.......] - ETA: 1s - loss: 0.5985
39808/50000 [======================>.......] - ETA: 1s - loss: 0.5985
40128/50000 [=======================>......] - ETA: 1s - loss: 0.5985
40448/50000 [=======================>......] - ETA: 1s - loss: 0.5985
40768/50000 [=======================>......] - ETA: 1s - loss: 0.5986
41088/50000 [=======================>......] - ETA: 1s - loss: 0.5986
41472/50000 [=======================>......] - ETA: 1s - loss: 0.5986
41792/50000 [========================>.....] - ETA: 1s - loss: 0.5986
42112/50000 [========================>.....] - ETA: 1s - loss: 0.5987
42432/50000 [========================>.....] - ETA: 1s - loss: 0.5987
42752/50000 [========================>.....] - ETA: 1s - loss: 0.5987
43072/50000 [========================>.....] - ETA: 1s - loss: 0.5987
43328/50000 [========================>.....] - ETA: 1s - loss: 0.5987
43648/50000 [=========================>....] - ETA: 1s - loss: 0.5987
43968/50000 [=========================>....] - ETA: 1s - loss: 0.5987
44224/50000 [=========================>....] - ETA: 0s - loss: 0.5987
44544/50000 [=========================>....] - ETA: 0s - loss: 0.5987
