D:\Programs\Anaconda3\python.exe D:/Workspace/PycharmProjects/vae-master-thesis/VAEsInKeras/mnist.py
Using TensorFlow backend.

Train on 55000 samples, validate on 5000 samples

Epoch 1/50
  256/55000 [..............................] - ETA: 4:02 - loss: 0.6931OMP: Info #250: KMP_AFFINITY: pid 14412 tid 10644 thread 16 bound to OS proc set 0
  256/55000 [..............................] - ETA: 2s - loss: 0.0090
 1792/55000 [..............................] - ETA: 2s - loss: 0.0091
 3072/55000 [>.............................] - ETA: 2s - loss: 0.0091
 3584/55000 [>.............................] - ETA: 2s - loss: 0.0091
 5120/55000 [=>............................] - ETA: 2s - loss: 0.0091
 6400/55000 [==>...........................] - ETA: 2s - loss: 0.0091
 7936/55000 [===>..........................] - ETA: 2s - loss: 0.0091
 9216/55000 [====>.........................] - ETA: 2s - loss: 0.0091
10752/55000 [====>.........................] - ETA: 2s - loss: 0.0091
12032/55000 [=====>........................] - ETA: 2s - loss: 0.0091
12800/55000 [=====>........................] - ETA: 2s - loss: 0.0091
14336/55000 [======>.......................] - ETA: 1s - loss: 0.0091
15104/55000 [=======>......................] - ETA: 1s - loss: 0.0091
16640/55000 [========>.....................] - ETA: 1s - loss: 0.0091
17920/55000 [========>.....................] - ETA: 1s - loss: 0.0091
18688/55000 [=========>....................] - ETA: 1s - loss: 0.0091
20224/55000 [==========>...................] - ETA: 1s - loss: 0.0091
21248/55000 [==========>...................] - ETA: 1s - loss: 0.0091
22528/55000 [===========>..................] - ETA: 1s - loss: 0.0091
24064/55000 [============>.................] - ETA: 1s - loss: 0.0091
25088/55000 [============>.................] - ETA: 1s - loss: 0.0091
26624/55000 [=============>................] - ETA: 1s - loss: 0.0091
27904/55000 [==============>...............] - ETA: 1s - loss: 0.0091
28928/55000 [==============>...............] - ETA: 1s - loss: 0.0091
30464/55000 [===============>..............] - ETA: 1s - loss: 0.0091
31488/55000 [================>.............] - ETA: 1s - loss: 0.0091
33024/55000 [=================>............] - ETA: 1s - loss: 0.0091
34304/55000 [=================>............] - ETA: 1s - loss: 0.0091
35584/55000 [==================>...........] - ETA: 0s - loss: 0.0091
35840/55000 [==================>...........] - ETA: 0s - loss: 0.0091
37120/55000 [===================>..........] - ETA: 0s - loss: 0.0090
38656/55000 [====================>.........] - ETA: 0s - loss: 0.0090
40192/55000 [====================>.........] - ETA: 0s - loss: 0.0090
41728/55000 [=====================>........] - ETA: 0s - loss: 0.0090
43008/55000 [======================>.......] - ETA: 0s - loss: 0.0090
44544/55000 [=======================>......] - ETA: 0s - loss: 0.0090
45824/55000 [=======================>......] - ETA: 0s - loss: 0.0090
47360/55000 [========================>.....] - ETA: 0s - loss: 0.0090
48896/55000 [=========================>....] - ETA: 0s - loss: 0.0090
50432/55000 [==========================>...] - ETA: 0s - loss: 0.0090
51968/55000 [===========================>..] - ETA: 0s - loss: 0.0090
52992/55000 [===========================>..] - ETA: 0s - loss: 0.0090
54528/55000 [============================>.] - ETA: 0s - loss: 0.0090
55000/55000 [==============================] - 3s 50us/step - loss: 0.0090 - val_loss: 0.0090
Epoch 11/50

  256/55000 [..............................] - ETA: 10s - loss: 0.0090
 1792/55000 [..............................] - ETA: 3s - loss: 0.0090
 3328/55000 [>.............................] - ETA: 2s - loss: 0.0090
 4096/55000 [=>............................] - ETA: 2s - loss: 0.0089
 5632/55000 [==>...........................] - ETA: 2s - loss: 0.0090
 6912/55000 [==>...........................] - ETA: 2s - loss: 0.0090
 8448/55000 [===>..........................] - ETA: 2s - loss: 0.0090
 9984/55000 [====>.........................] - ETA: 2s - loss: 0.0090
11264/55000 [=====>........................] - ETA: 2s - loss: 0.0090
12544/55000 [=====>........................] - ETA: 1s - loss: 0.0090
14080/55000 [======>.......................] - ETA: 1s - loss: 0.0090
14848/55000 [=======>......................] - ETA: 1s - loss: 0.0089
16384/55000 [=======>......................] - ETA: 1s - loss: 0.0089
17664/55000 [========>.....................] - ETA: 1s - loss: 0.0089
19200/55000 [=========>....................] - ETA: 1s - loss: 0.0089
20480/55000 [==========>...................] - ETA: 1s - loss: 0.0089
21248/55000 [==========>...................] - ETA: 1s - loss: 0.0089
22272/55000 [===========>..................] - ETA: 1s - loss: 0.0089
23296/55000 [===========>..................] - ETA: 1s - loss: 0.0089
24832/55000 [============>.................] - ETA: 1s - loss: 0.0089
26112/55000 [=============>................] - ETA: 1s - loss: 0.0089
27392/55000 [=============>................] - ETA: 1s - loss: 0.0089
28672/55000 [==============>...............] - ETA: 1s - loss: 0.0089
29440/55000 [===============>..............] - ETA: 1s - loss: 0.0089
30976/55000 [===============>..............] - ETA: 1s - loss: 0.0089
32512/55000 [================>.............] - ETA: 1s - loss: 0.0089
33024/55000 [=================>............] - ETA: 1s - loss: 0.0089
34560/55000 [=================>............] - ETA: 0s - loss: 0.0089
35840/55000 [==================>...........] - ETA: 0s - loss: 0.0089
37120/55000 [===================>..........] - ETA: 0s - loss: 0.0089
38400/55000 [===================>..........] - ETA: 0s - loss: 0.0089
39168/55000 [====================>.........] - ETA: 0s - loss: 0.0089
40448/55000 [=====================>........] - ETA: 0s - loss: 0.0089
41728/55000 [=====================>........] - ETA: 0s - loss: 0.0089
42496/55000 [======================>.......] - ETA: 0s - loss: 0.0089
43520/55000 [======================>.......] - ETA: 0s - loss: 0.0089
44032/55000 [=======================>......] - ETA: 0s - loss: 0.0089
45312/55000 [=======================>......] - ETA: 0s - loss: 0.0089
46848/55000 [========================>.....] - ETA: 0s - loss: 0.0089
47360/55000 [========================>.....] - ETA: 0s - loss: 0.0089
48896/55000 [=========================>....] - ETA: 0s - loss: 0.0089
50176/55000 [==========================>...] - ETA: 0s - loss: 0.0089
51200/55000 [==========================>...] - ETA: 0s - loss: 0.0089
52480/55000 [===========================>..] - ETA: 0s - loss: 0.0089
53760/55000 [============================>.] - ETA: 0s - loss: 0.0089
55000/55000 [==============================] - 3s 52us/step - loss: 0.0089 - val_loss: 0.0089
Epoch 12/50

  256/55000 [..............................] - ETA: 2s - loss: 0.0085
 1536/55000 [..............................] - ETA: 2s - loss: 0.0088
 3072/55000 [>.............................] - ETA: 2s - loss: 0.0089
 4608/55000 [=>............................] - ETA: 2s - loss: 0.0089
 6144/55000 [==>...........................] - ETA: 2s - loss: 0.0089
 6656/55000 [==>...........................] - ETA: 2s - loss: 0.0089
 8192/55000 [===>..........................] - ETA: 2s - loss: 0.0089
 9216/55000 [====>.........................] - ETA: 2s - loss: 0.0089
10496/55000 [====>.........................] - ETA: 2s - loss: 0.0088
11776/55000 [=====>........................] - ETA: 2s - loss: 0.0089
12288/55000 [=====>........................] - ETA: 2s - loss: 0.0089
13824/55000 [======>.......................] - ETA: 2s - loss: 0.0088
15360/55000 [=======>......................] - ETA: 1s - loss: 0.0088
16128/55000 [=======>......................] - ETA: 1s - loss: 0.0088
17664/55000 [========>.....................] - ETA: 1s - loss: 0.0088
18688/55000 [=========>....................] - ETA: 1s - loss: 0.0088
19968/55000 [=========>....................] - ETA: 1s - loss: 0.0088
20992/55000 [==========>...................] - ETA: 1s - loss: 0.0088
22016/55000 [===========>..................] - ETA: 1s - loss: 0.0088
23552/55000 [===========>..................] - ETA: 1s - loss: 0.0088
24832/55000 [============>.................] - ETA: 1s - loss: 0.0088
25856/55000 [=============>................] - ETA: 1s - loss: 0.0088
26880/55000 [=============>................] - ETA: 1s - loss: 0.0088
27392/55000 [=============>................] - ETA: 1s - loss: 0.0088
28416/55000 [==============>...............] - ETA: 1s - loss: 0.0088
29184/55000 [==============>...............] - ETA: 1s - loss: 0.0088
30464/55000 [===============>..............] - ETA: 1s - loss: 0.0088
31744/55000 [================>.............] - ETA: 1s - loss: 0.0088
32512/55000 [================>.............] - ETA: 1s - loss: 0.0088
33792/55000 [=================>............] - ETA: 1s - loss: 0.0088
35072/55000 [==================>...........] - ETA: 0s - loss: 0.0088
36096/55000 [==================>...........] - ETA: 0s - loss: 0.0088
37376/55000 [===================>..........] - ETA: 0s - loss: 0.0088
38656/55000 [====================>.........] - ETA: 0s - loss: 0.0088
39168/55000 [====================>.........] - ETA: 0s - loss: 0.0088
40448/55000 [=====================>........] - ETA: 0s - loss: 0.0088
41728/55000 [=====================>........] - ETA: 0s - loss: 0.0088
42240/55000 [======================>.......] - ETA: 0s - loss: 0.0088
43776/55000 [======================>.......] - ETA: 0s - loss: 0.0088
44800/55000 [=======================>......] - ETA: 0s - loss: 0.0088
46080/55000 [========================>.....] - ETA: 0s - loss: 0.0088
47616/55000 [========================>.....] - ETA: 0s - loss: 0.0088
48384/55000 [=========================>....] - ETA: 0s - loss: 0.0088
49920/55000 [==========================>...] - ETA: 0s - loss: 0.0088
51200/55000 [==========================>...] - ETA: 0s - loss: 0.0088
52224/55000 [===========================>..] - ETA: 0s - loss: 0.0088
53504/55000 [============================>.] - ETA: 0s - loss: 0.0088
54784/55000 [============================>.] - ETA: 0s - loss: 0.0088
55000/55000 [==============================] - 3s 51us/step - loss: 0.0088 - val_loss: 0.0088
Epoch 13/50

  256/55000 [..............................] - ETA: 2s - loss: 0.0090
 1536/55000 [..............................] - ETA: 2s - loss: 0.0088
 3072/55000 [>.............................] - ETA: 2s - loss: 0.0088
 3840/55000 [=>............................] - ETA: 2s - loss: 0.0088
 5120/55000 [=>............................] - ETA: 2s - loss: 0.0088
 6656/55000 [==>...........................] - ETA: 2s - loss: 0.0088
 7424/55000 [===>..........................] - ETA: 2s - loss: 0.0088
 8704/55000 [===>..........................] - ETA: 2s - loss: 0.0088
10240/55000 [====>.........................] - ETA: 2s - loss: 0.0088
11264/55000 [=====>........................] - ETA: 2s - loss: 0.0088
12544/55000 [=====>........................] - ETA: 1s - loss: 0.0088
13824/55000 [======>.......................] - ETA: 1s - loss: 0.0088
14336/55000 [======>.......................] - ETA: 1s - loss: 0.0088
15616/55000 [=======>......................] - ETA: 1s - loss: 0.0088
16896/55000 [========>.....................] - ETA: 1s - loss: 0.0088
17408/55000 [========>.....................] - ETA: 1s - loss: 0.0088
18688/55000 [=========>....................] - ETA: 1s - loss: 0.0088
19968/55000 [=========>....................] - ETA: 1s - loss: 0.0088
21248/55000 [==========>...................] - ETA: 1s - loss: 0.0088
22784/55000 [===========>..................] - ETA: 1s - loss: 0.0088
24064/55000 [============>.................] - ETA: 1s - loss: 0.0088
25088/55000 [============>.................] - ETA: 1s - loss: 0.0088
26624/55000 [=============>................] - ETA: 1s - loss: 0.0088
27904/55000 [==============>...............] - ETA: 1s - loss: 0.0088
29184/55000 [==============>...............] - ETA: 1s - loss: 0.0088
30720/55000 [===============>..............] - ETA: 1s - loss: 0.0088
31232/55000 [================>.............] - ETA: 1s - loss: 0.0088
32000/55000 [================>.............] - ETA: 1s - loss: 0.0088
33024/55000 [=================>............] - ETA: 1s - loss: 0.0088
33792/55000 [=================>............] - ETA: 1s - loss: 0.0088
35072/55000 [==================>...........] - ETA: 0s - loss: 0.0088
36096/55000 [==================>...........] - ETA: 0s - loss: 0.0088
37632/55000 [===================>..........] - ETA: 0s - loss: 0.0088
38912/55000 [====================>.........] - ETA: 0s - loss: 0.0088
40192/55000 [====================>.........] - ETA: 0s - loss: 0.0088
41472/55000 [=====================>........] - ETA: 0s - loss: 0.0088
42752/55000 [======================>.......] - ETA: 0s - loss: 0.0088
44288/55000 [=======================>......] - ETA: 0s - loss: 0.0088
45312/55000 [=======================>......] - ETA: 0s - loss: 0.0088
46336/55000 [========================>.....] - ETA: 0s - loss: 0.0088
47616/55000 [========================>.....] - ETA: 0s - loss: 0.0088
49152/55000 [=========================>....] - ETA: 0s - loss: 0.0088
50688/55000 [==========================>...] - ETA: 0s - loss: 0.0088
51200/55000 [==========================>...] - ETA: 0s - loss: 0.0088
52736/55000 [===========================>..] - ETA: 0s - loss: 0.0088
53504/55000 [============================>.] - ETA: 0s - loss: 0.0088
54784/55000 [============================>.] - ETA: 0s - loss: 0.0088
55000/55000 [==============================] - 3s 52us/step - loss: 0.0088 - val_loss: 0.0087
Epoch 14/50

  256/55000 [..............................] - ETA: 2s - loss: 0.0087
 1792/55000 [..............................] - ETA: 2s - loss: 0.0088
 3328/55000 [>.............................] - ETA: 2s - loss: 0.0088
 4608/55000 [=>............................] - ETA: 2s - loss: 0.0087
 6144/55000 [==>...........................] - ETA: 2s - loss: 0.0088
 6912/55000 [==>...........................] - ETA: 2s - loss: 0.0088
 8448/55000 [===>..........................] - ETA: 2s - loss: 0.0088
 9728/55000 [====>.........................] - ETA: 2s - loss: 0.0088
10752/55000 [====>.........................] - ETA: 2s - loss: 0.0088
12288/55000 [=====>........................] - ETA: 1s - loss: 0.0087
13568/55000 [======>.......................] - ETA: 1s - loss: 0.0088
15104/55000 [=======>......................] - ETA: 1s - loss: 0.0087
16640/55000 [========>.....................] - ETA: 1s - loss: 0.0087
17152/55000 [========>.....................] - ETA: 1s - loss: 0.0087
18432/55000 [=========>....................] - ETA: 1s - loss: 0.0087
19968/55000 [=========>....................] - ETA: 1s - loss: 0.0087
20736/55000 [==========>...................] - ETA: 1s - loss: 0.0087
22272/55000 [===========>..................] - ETA: 1s - loss: 0.0087
23808/55000 [===========>..................] - ETA: 1s - loss: 0.0087
25088/55000 [============>.................] - ETA: 1s - loss: 0.0087
26624/55000 [=============>................] - ETA: 1s - loss: 0.0087
27904/55000 [==============>...............] - ETA: 1s - loss: 0.0087
28928/55000 [==============>...............] - ETA: 1s - loss: 0.0087
30464/55000 [===============>..............] - ETA: 1s - loss: 0.0087
31488/55000 [================>.............] - ETA: 1s - loss: 0.0087
32768/55000 [================>.............] - ETA: 1s - loss: 0.0087
34304/55000 [=================>............] - ETA: 0s - loss: 0.0087
35328/55000 [==================>...........] - ETA: 0s - loss: 0.0087
